case_id,query_id,query_name,site,reference_type,method,y_true,y_pred
2,5,心筋梗塞+ECMO,tohoku,doctor,DeepSeek-32B,0,0
3,5,心筋梗塞+ECMO,tohoku,doctor,DeepSeek-32B,0,0
4,5,心筋梗塞+ECMO,tohoku,doctor,DeepSeek-32B,1,0
5,5,心筋梗塞+ECMO,tohoku,doctor,DeepSeek-32B,0,0
6,5,心筋梗塞+ECMO,tohoku,doctor,DeepSeek-32B,0,0
7,5,心筋梗塞+ECMO,tohoku,doctor,DeepSeek-32B,0,0
8,5,心筋梗塞+ECMO,tohoku,doctor,DeepSeek-32B,0,1
9,5,心筋梗塞+ECMO,tohoku,doctor,DeepSeek-32B,0,1
10,5,心筋梗塞+ECMO,tohoku,doctor,DeepSeek-32B,0,0
11,5,心筋梗塞+ECMO,tohoku,doctor,DeepSeek-32B,0,0
12,5,心筋梗塞+ECMO,tohoku,doctor,DeepSeek-32B,0,1
13,5,心筋梗塞+ECMO,tohoku,doctor,DeepSeek-32B,0,0
14,5,心筋梗塞+ECMO,tohoku,doctor,DeepSeek-32B,0,0
15,5,心筋梗塞+ECMO,tohoku,doctor,DeepSeek-32B,1,1
16,5,心筋梗塞+ECMO,tohoku,doctor,DeepSeek-32B,0,0
17,5,心筋梗塞+ECMO,tohoku,doctor,DeepSeek-32B,0,1
18,5,心筋梗塞+ECMO,tohoku,doctor,DeepSeek-32B,0,1
19,5,心筋梗塞+ECMO,tohoku,doctor,DeepSeek-32B,0,1
20,5,心筋梗塞+ECMO,tohoku,doctor,DeepSeek-32B,0,0
21,5,心筋梗塞+ECMO,tohoku,doctor,DeepSeek-32B,0,0
22,5,心筋梗塞+ECMO,tohoku,doctor,DeepSeek-32B,0,0
23,5,心筋梗塞+ECMO,tohoku,doctor,DeepSeek-32B,0,0
24,5,心筋梗塞+ECMO,tohoku,doctor,DeepSeek-32B,1,1
25,5,心筋梗塞+ECMO,tohoku,doctor,DeepSeek-32B,0,0
26,5,心筋梗塞+ECMO,tohoku,doctor,DeepSeek-32B,0,0
27,5,心筋梗塞+ECMO,tohoku,doctor,DeepSeek-32B,0,0
28,5,心筋梗塞+ECMO,tohoku,doctor,DeepSeek-32B,0,1
29,5,心筋梗塞+ECMO,tohoku,doctor,DeepSeek-32B,0,0
30,5,心筋梗塞+ECMO,tohoku,doctor,DeepSeek-32B,1,1
1,5,心筋梗塞+ECMO,tohoku,doctor,DeepSeek-70B,0,1
2,5,心筋梗塞+ECMO,tohoku,doctor,DeepSeek-70B,0,1
3,5,心筋梗塞+ECMO,tohoku,doctor,DeepSeek-70B,0,1
4,5,心筋梗塞+ECMO,tohoku,doctor,DeepSeek-70B,1,1
5,5,心筋梗塞+ECMO,tohoku,doctor,DeepSeek-70B,0,1
6,5,心筋梗塞+ECMO,tohoku,doctor,DeepSeek-70B,0,0
7,5,心筋梗塞+ECMO,tohoku,doctor,DeepSeek-70B,0,0
8,5,心筋梗塞+ECMO,tohoku,doctor,DeepSeek-70B,0,0
9,5,心筋梗塞+ECMO,tohoku,doctor,DeepSeek-70B,0,0
10,5,心筋梗塞+ECMO,tohoku,doctor,DeepSeek-70B,0,0
11,5,心筋梗塞+ECMO,tohoku,doctor,DeepSeek-70B,0,0
12,5,心筋梗塞+ECMO,tohoku,doctor,DeepSeek-70B,0,1
13,5,心筋梗塞+ECMO,tohoku,doctor,DeepSeek-70B,0,0
14,5,心筋梗塞+ECMO,tohoku,doctor,DeepSeek-70B,0,0
15,5,心筋梗塞+ECMO,tohoku,doctor,DeepSeek-70B,1,1
16,5,心筋梗塞+ECMO,tohoku,doctor,DeepSeek-70B,0,0
17,5,心筋梗塞+ECMO,tohoku,doctor,DeepSeek-70B,0,0
18,5,心筋梗塞+ECMO,tohoku,doctor,DeepSeek-70B,0,0
19,5,心筋梗塞+ECMO,tohoku,doctor,DeepSeek-70B,0,0
20,5,心筋梗塞+ECMO,tohoku,doctor,DeepSeek-70B,0,1
21,5,心筋梗塞+ECMO,tohoku,doctor,DeepSeek-70B,0,1
22,5,心筋梗塞+ECMO,tohoku,doctor,DeepSeek-70B,0,0
23,5,心筋梗塞+ECMO,tohoku,doctor,DeepSeek-70B,0,0
24,5,心筋梗塞+ECMO,tohoku,doctor,DeepSeek-70B,1,0
25,5,心筋梗塞+ECMO,tohoku,doctor,DeepSeek-70B,0,1
26,5,心筋梗塞+ECMO,tohoku,doctor,DeepSeek-70B,0,0
27,5,心筋梗塞+ECMO,tohoku,doctor,DeepSeek-70B,0,1
28,5,心筋梗塞+ECMO,tohoku,doctor,DeepSeek-70B,0,1
29,5,心筋梗塞+ECMO,tohoku,doctor,DeepSeek-70B,0,1
30,5,心筋梗塞+ECMO,tohoku,doctor,DeepSeek-70B,1,1
1,5,心筋梗塞+ECMO,tohoku,doctor,Llama-3.1-Swallow-70B,0,0
2,5,心筋梗塞+ECMO,tohoku,doctor,Llama-3.1-Swallow-70B,0,0
3,5,心筋梗塞+ECMO,tohoku,doctor,Llama-3.1-Swallow-70B,0,0
4,5,心筋梗塞+ECMO,tohoku,doctor,Llama-3.1-Swallow-70B,1,1
5,5,心筋梗塞+ECMO,tohoku,doctor,Llama-3.1-Swallow-70B,0,0
6,5,心筋梗塞+ECMO,tohoku,doctor,Llama-3.1-Swallow-70B,0,0
7,5,心筋梗塞+ECMO,tohoku,doctor,Llama-3.1-Swallow-70B,0,0
8,5,心筋梗塞+ECMO,tohoku,doctor,Llama-3.1-Swallow-70B,0,1
9,5,心筋梗塞+ECMO,tohoku,doctor,Llama-3.1-Swallow-70B,0,0
10,5,心筋梗塞+ECMO,tohoku,doctor,Llama-3.1-Swallow-70B,0,0
11,5,心筋梗塞+ECMO,tohoku,doctor,Llama-3.1-Swallow-70B,0,1
12,5,心筋梗塞+ECMO,tohoku,doctor,Llama-3.1-Swallow-70B,0,1
13,5,心筋梗塞+ECMO,tohoku,doctor,Llama-3.1-Swallow-70B,0,1
14,5,心筋梗塞+ECMO,tohoku,doctor,Llama-3.1-Swallow-70B,0,1
15,5,心筋梗塞+ECMO,tohoku,doctor,Llama-3.1-Swallow-70B,1,0
16,5,心筋梗塞+ECMO,tohoku,doctor,Llama-3.1-Swallow-70B,0,0
17,5,心筋梗塞+ECMO,tohoku,doctor,Llama-3.1-Swallow-70B,0,0
18,5,心筋梗塞+ECMO,tohoku,doctor,Llama-3.1-Swallow-70B,0,0
19,5,心筋梗塞+ECMO,tohoku,doctor,Llama-3.1-Swallow-70B,0,0
20,5,心筋梗塞+ECMO,tohoku,doctor,Llama-3.1-Swallow-70B,0,1
21,5,心筋梗塞+ECMO,tohoku,doctor,Llama-3.1-Swallow-70B,0,0
22,5,心筋梗塞+ECMO,tohoku,doctor,Llama-3.1-Swallow-70B,0,0
23,5,心筋梗塞+ECMO,tohoku,doctor,Llama-3.1-Swallow-70B,0,0
24,5,心筋梗塞+ECMO,tohoku,doctor,Llama-3.1-Swallow-70B,1,1
25,5,心筋梗塞+ECMO,tohoku,doctor,Llama-3.1-Swallow-70B,0,0
26,5,心筋梗塞+ECMO,tohoku,doctor,Llama-3.1-Swallow-70B,0,0
27,5,心筋梗塞+ECMO,tohoku,doctor,Llama-3.1-Swallow-70B,0,1
28,5,心筋梗塞+ECMO,tohoku,doctor,Llama-3.1-Swallow-70B,0,0
29,5,心筋梗塞+ECMO,tohoku,doctor,Llama-3.1-Swallow-70B,0,1
30,5,心筋梗塞+ECMO,tohoku,doctor,Llama-3.1-Swallow-70B,1,1
1,5,心筋梗塞+ECMO,tohoku,doctor,MedLLM-72B,0,0
2,5,心筋梗塞+ECMO,tohoku,doctor,MedLLM-72B,0,0
3,5,心筋梗塞+ECMO,tohoku,doctor,MedLLM-72B,0,1
4,5,心筋梗塞+ECMO,tohoku,doctor,MedLLM-72B,1,1
5,5,心筋梗塞+ECMO,tohoku,doctor,MedLLM-72B,0,1
6,5,心筋梗塞+ECMO,tohoku,doctor,MedLLM-72B,0,0
7,5,心筋梗塞+ECMO,tohoku,doctor,MedLLM-72B,0,0
8,5,心筋梗塞+ECMO,tohoku,doctor,MedLLM-72B,0,1
9,5,心筋梗塞+ECMO,tohoku,doctor,MedLLM-72B,0,0
10,5,心筋梗塞+ECMO,tohoku,doctor,MedLLM-72B,0,0
11,5,心筋梗塞+ECMO,tohoku,doctor,MedLLM-72B,0,1
12,5,心筋梗塞+ECMO,tohoku,doctor,MedLLM-72B,0,0
13,5,心筋梗塞+ECMO,tohoku,doctor,MedLLM-72B,0,0
14,5,心筋梗塞+ECMO,tohoku,doctor,MedLLM-72B,0,0
15,5,心筋梗塞+ECMO,tohoku,doctor,MedLLM-72B,1,1
16,5,心筋梗塞+ECMO,tohoku,doctor,MedLLM-72B,0,1
17,5,心筋梗塞+ECMO,tohoku,doctor,MedLLM-72B,0,1
18,5,心筋梗塞+ECMO,tohoku,doctor,MedLLM-72B,0,0
19,5,心筋梗塞+ECMO,tohoku,doctor,MedLLM-72B,0,1
20,5,心筋梗塞+ECMO,tohoku,doctor,MedLLM-72B,0,0
21,5,心筋梗塞+ECMO,tohoku,doctor,MedLLM-72B,0,0
22,5,心筋梗塞+ECMO,tohoku,doctor,MedLLM-72B,0,0
23,5,心筋梗塞+ECMO,tohoku,doctor,MedLLM-72B,0,1
24,5,心筋梗塞+ECMO,tohoku,doctor,MedLLM-72B,1,1
25,5,心筋梗塞+ECMO,tohoku,doctor,MedLLM-72B,0,0
26,5,心筋梗塞+ECMO,tohoku,doctor,MedLLM-72B,0,0
27,5,心筋梗塞+ECMO,tohoku,doctor,MedLLM-72B,0,1
28,5,心筋梗塞+ECMO,tohoku,doctor,MedLLM-72B,0,0
29,5,心筋梗塞+ECMO,tohoku,doctor,MedLLM-72B,0,0
30,5,心筋梗塞+ECMO,tohoku,doctor,MedLLM-72B,1,0
1,5,心筋梗塞+ECMO,tohoku,doctor,ensembled,0,0
2,5,心筋梗塞+ECMO,tohoku,doctor,ensembled,0,0
3,5,心筋梗塞+ECMO,tohoku,doctor,ensembled,0,0
4,5,心筋梗塞+ECMO,tohoku,doctor,ensembled,1,1
5,5,心筋梗塞+ECMO,tohoku,doctor,ensembled,0,0
6,5,心筋梗塞+ECMO,tohoku,doctor,ensembled,0,1
7,5,心筋梗塞+ECMO,tohoku,doctor,ensembled,0,0
8,5,心筋梗塞+ECMO,tohoku,doctor,ensembled,0,0
9,5,心筋梗塞+ECMO,tohoku,doctor,ensembled,0,1
10,5,心筋梗塞+ECMO,tohoku,doctor,ensembled,0,0
11,5,心筋梗塞+ECMO,tohoku,doctor,ensembled,0,0
12,5,心筋梗塞+ECMO,tohoku,doctor,ensembled,0,1
13,5,心筋梗塞+ECMO,tohoku,doctor,ensembled,0,0
14,5,心筋梗塞+ECMO,tohoku,doctor,ensembled,0,0
15,5,心筋梗塞+ECMO,tohoku,doctor,ensembled,1,1
16,5,心筋梗塞+ECMO,tohoku,doctor,ensembled,0,0
17,5,心筋梗塞+ECMO,tohoku,doctor,ensembled,0,0
18,5,心筋梗塞+ECMO,tohoku,doctor,ensembled,0,0
19,5,心筋梗塞+ECMO,tohoku,doctor,ensembled,0,0
20,5,心筋梗塞+ECMO,tohoku,doctor,ensembled,0,0
21,5,心筋梗塞+ECMO,tohoku,doctor,ensembled,0,0
22,5,心筋梗塞+ECMO,tohoku,doctor,ensembled,0,1
23,5,心筋梗塞+ECMO,tohoku,doctor,ensembled,0,1
24,5,心筋梗塞+ECMO,tohoku,doctor,ensembled,1,0
25,5,心筋梗塞+ECMO,tohoku,doctor,ensembled,0,0
26,5,心筋梗塞+ECMO,tohoku,doctor,ensembled,0,0
27,5,心筋梗塞+ECMO,tohoku,doctor,ensembled,0,0
28,5,心筋梗塞+ECMO,tohoku,doctor,ensembled,0,0
29,5,心筋梗塞+ECMO,tohoku,doctor,ensembled,0,1
30,5,心筋梗塞+ECMO,tohoku,doctor,ensembled,1,1
1,6,心不全+NPPV,tohoku,doctor,keyword_search,0,1
2,6,心不全+NPPV,tohoku,doctor,keyword_search,0,1
3,6,心不全+NPPV,tohoku,doctor,keyword_search,1,1
4,6,心不全+NPPV,tohoku,doctor,keyword_search,0,1
5,6,心不全+NPPV,tohoku,doctor,keyword_search,0,1
6,6,心不全+NPPV,tohoku,doctor,keyword_search,0,0
7,6,心不全+NPPV,tohoku,doctor,keyword_search,0,1
8,6,心不全+NPPV,tohoku,doctor,keyword_search,0,1
9,6,心不全+NPPV,tohoku,doctor,keyword_search,0,1
10,6,心不全+NPPV,tohoku,doctor,keyword_search,0,0
11,6,心不全+NPPV,tohoku,doctor,keyword_search,0,1
12,6,心不全+NPPV,tohoku,doctor,keyword_search,1,0
13,6,心不全+NPPV,tohoku,doctor,keyword_search,0,1
14,6,心不全+NPPV,tohoku,doctor,keyword_search,0,1
15,6,心不全+NPPV,tohoku,doctor,keyword_search,0,1
16,6,心不全+NPPV,tohoku,doctor,keyword_search,0,0
17,6,心不全+NPPV,tohoku,doctor,keyword_search,0,1
18,6,心不全+NPPV,tohoku,doctor,keyword_search,0,0
19,6,心不全+NPPV,tohoku,doctor,keyword_search,0,1
20,6,心不全+NPPV,tohoku,doctor,keyword_search,0,0
21,6,心不全+NPPV,tohoku,doctor,keyword_search,0,0
22,6,心不全+NPPV,tohoku,doctor,keyword_search,0,1
23,6,心不全+NPPV,tohoku,doctor,keyword_search,0,0
24,6,心不全+NPPV,tohoku,doctor,keyword_search,0,1
25,6,心不全+NPPV,tohoku,doctor,keyword_search,0,0
26,6,心不全+NPPV,tohoku,doctor,keyword_search,0,1
27,6,心不全+NPPV,tohoku,doctor,keyword_search,0,1
28,6,心不全+NPPV,tohoku,doctor,keyword_search,0,0
29,6,心不全+NPPV,tohoku,doctor,keyword_search,0,1
30,6,心不全+NPPV,tohoku,doctor,keyword_search,0,0
1,6,心不全+NPPV,tohoku,doctor,semantic_search,0,1
2,6,心不全+NPPV,tohoku,doctor,semantic_search,0,1
3,6,心不全+NPPV,tohoku,doctor,semantic_search,1,0
4,6,心不全+NPPV,tohoku,doctor,semantic_search,0,0
5,6,心不全+NPPV,tohoku,doctor,semantic_search,0,0
6,6,心不全+NPPV,tohoku,doctor,semantic_search,0,1
7,6,心不全+NPPV,tohoku,doctor,semantic_search,0,1
8,6,心不全+NPPV,tohoku,doctor,semantic_search,0,0
9,6,心不全+NPPV,tohoku,doctor,semantic_search,0,0
10,6,心不全+NPPV,tohoku,doctor,semantic_search,0,0
11,6,心不全+NPPV,tohoku,doctor,semantic_search,0,1
12,6,心不全+NPPV,tohoku,doctor,semantic_search,1,1
13,6,心不全+NPPV,tohoku,doctor,semantic_search,0,0
14,6,心不全+NPPV,tohoku,doctor,semantic_search,0,1
15,6,心不全+NPPV,tohoku,doctor,semantic_search,0,0
16,6,心不全+NPPV,tohoku,doctor,semantic_search,0,1
17,6,心不全+NPPV,tohoku,doctor,semantic_search,0,0
18,6,心不全+NPPV,tohoku,doctor,semantic_search,0,1
19,6,心不全+NPPV,tohoku,doctor,semantic_search,0,1
20,6,心不全+NPPV,tohoku,doctor,semantic_search,0,1
21,6,心不全+NPPV,tohoku,doctor,semantic_search,0,0
22,6,心不全+NPPV,tohoku,doctor,semantic_search,0,0
23,6,心不全+NPPV,tohoku,doctor,semantic_search,0,1
24,6,心不全+NPPV,tohoku,doctor,semantic_search,0,0
25,6,心不全+NPPV,tohoku,doctor,semantic_search,0,0
26,6,心不全+NPPV,tohoku,doctor,semantic_search,0,0
27,6,心不全+NPPV,tohoku,doctor,semantic_search,0,1
28,6,心不全+NPPV,tohoku,doctor,semantic_search,0,1
29,6,心不全+NPPV,tohoku,doctor,semantic_search,0,1
30,6,心不全+NPPV,tohoku,doctor,semantic_search,0,1
1,6,心不全+NPPV,tohoku,doctor,bm25,0,0
2,6,心不全+NPPV,tohoku,doctor,bm25,0,0
3,6,心不全+NPPV,tohoku,doctor,bm25,1,1
4,6,心不全+NPPV,tohoku,doctor,bm25,0,1
5,6,心不全+NPPV,tohoku,doctor,bm25,0,0
6,6,心不全+NPPV,tohoku,doctor,bm25,0,1
7,6,心不全+NPPV,tohoku,doctor,bm25,0,1
8,6,心不全+NPPV,tohoku,doctor,bm25,0,0
9,6,心不全+NPPV,tohoku,doctor,bm25,0,1
10,6,心不全+NPPV,tohoku,doctor,bm25,0,0
11,6,心不全+NPPV,tohoku,doctor,bm25,0,1
12,6,心不全+NPPV,tohoku,doctor,bm25,1,0
13,6,心不全+NPPV,tohoku,doctor,bm25,0,1
14,6,心不全+NPPV,tohoku,doctor,bm25,0,0
15,6,心不全+NPPV,tohoku,doctor,bm25,0,0
16,6,心不全+NPPV,tohoku,doctor,bm25,0,0
17,6,心不全+NPPV,tohoku,doctor,bm25,0,0
18,6,心不全+NPPV,tohoku,doctor,bm25,0,0
19,6,心不全+NPPV,tohoku,doctor,bm25,0,0
20,6,心不全+NPPV,tohoku,doctor,bm25,0,1
21,6,心不全+NPPV,tohoku,doctor,bm25,0,0
22,6,心不全+NPPV,tohoku,doctor,bm25,0,0
23,6,心不全+NPPV,tohoku,doctor,bm25,0,1
24,6,心不全+NPPV,tohoku,doctor,bm25,0,1
25,6,心不全+NPPV,tohoku,doctor,bm25,0,1
26,6,心不全+NPPV,tohoku,doctor,bm25,0,1
27,6,心不全+NPPV,tohoku,doctor,bm25,0,1
28,6,心不全+NPPV,tohoku,doctor,bm25,0,1
29,6,心不全+NPPV,tohoku,doctor,bm25,0,0
30,6,心不全+NPPV,tohoku,doctor,bm25,0,1
1,6,心不全+NPPV,tohoku,doctor,GPT-OSS-20B,0,0
2,6,心不全+NPPV,tohoku,doctor,GPT-OSS-20B,0,0
3,6,心不全+NPPV,tohoku,doctor,GPT-OSS-20B,1,1
4,6,心不全+NPPV,tohoku,doctor,GPT-OSS-20B,0,0
5,6,心不全+NPPV,tohoku,doctor,GPT-OSS-20B,0,1
6,6,心不全+NPPV,tohoku,doctor,GPT-OSS-20B,0,0
7,6,心不全+NPPV,tohoku,doctor,GPT-OSS-20B,0,0
8,6,心不全+NPPV,tohoku,doctor,GPT-OSS-20B,0,0
9,6,心不全+NPPV,tohoku,doctor,GPT-OSS-20B,0,1
10,6,心不全+NPPV,tohoku,doctor,GPT-OSS-20B,0,0
11,6,心不全+NPPV,tohoku,doctor,GPT-OSS-20B,0,1
12,6,心不全+NPPV,tohoku,doctor,GPT-OSS-20B,1,0
13,6,心不全+NPPV,tohoku,doctor,GPT-OSS-20B,0,0
14,6,心不全+NPPV,tohoku,doctor,GPT-OSS-20B,0,1
15,6,心不全+NPPV,tohoku,doctor,GPT-OSS-20B,0,0
16,6,心不全+NPPV,tohoku,doctor,GPT-OSS-20B,0,0
17,6,心不全+NPPV,tohoku,doctor,GPT-OSS-20B,0,1
18,6,心不全+NPPV,tohoku,doctor,GPT-OSS-20B,0,1
19,6,心不全+NPPV,tohoku,doctor,GPT-OSS-20B,0,0
20,6,心不全+NPPV,tohoku,doctor,GPT-OSS-20B,0,0
21,6,心不全+NPPV,tohoku,doctor,GPT-OSS-20B,0,0
22,6,心不全+NPPV,tohoku,doctor,GPT-OSS-20B,0,0
23,6,心不全+NPPV,tohoku,doctor,GPT-OSS-20B,0,1
24,6,心不全+NPPV,tohoku,doctor,GPT-OSS-20B,0,1
25,6,心不全+NPPV,tohoku,doctor,GPT-OSS-20B,0,1
26,6,心不全+NPPV,tohoku,doctor,GPT-OSS-20B,0,0
27,6,心不全+NPPV,tohoku,doctor,GPT-OSS-20B,0,1
28,6,心不全+NPPV,tohoku,doctor,GPT-OSS-20B,0,1
29,6,心不全+NPPV,tohoku,doctor,GPT-OSS-20B,0,1
30,6,心不全+NPPV,tohoku,doctor,GPT-OSS-20B,0,0
1,6,心不全+NPPV,tohoku,doctor,CALM3-22B,0,0
2,6,心不全+NPPV,tohoku,doctor,CALM3-22B,0,0
3,6,心不全+NPPV,tohoku,doctor,CALM3-22B,1,1
4,6,心不全+NPPV,tohoku,doctor,CALM3-22B,0,0
5,6,心不全+NPPV,tohoku,doctor,CALM3-22B,0,0
6,6,心不全+NPPV,tohoku,doctor,CALM3-22B,0,1
7,6,心不全+NPPV,tohoku,doctor,CALM3-22B,0,0
8,6,心不全+NPPV,tohoku,doctor,CALM3-22B,0,1
9,6,心不全+NPPV,tohoku,doctor,CALM3-22B,0,0
10,6,心不全+NPPV,tohoku,doctor,CALM3-22B,0,1
11,6,心不全+NPPV,tohoku,doctor,CALM3-22B,0,0
12,6,心不全+NPPV,tohoku,doctor,CALM3-22B,1,1
13,6,心不全+NPPV,tohoku,doctor,CALM3-22B,0,1
14,6,心不全+NPPV,tohoku,doctor,CALM3-22B,0,1
15,6,心不全+NPPV,tohoku,doctor,CALM3-22B,0,0
16,6,心不全+NPPV,tohoku,doctor,CALM3-22B,0,0
17,6,心不全+NPPV,tohoku,doctor,CALM3-22B,0,1
18,6,心不全+NPPV,tohoku,doctor,CALM3-22B,0,1
19,6,心不全+NPPV,tohoku,doctor,CALM3-22B,0,0
20,6,心不全+NPPV,tohoku,doctor,CALM3-22B,0,0
21,6,心不全+NPPV,tohoku,doctor,CALM3-22B,0,0
22,6,心不全+NPPV,tohoku,doctor,CALM3-22B,0,1
23,6,心不全+NPPV,tohoku,doctor,CALM3-22B,0,0
24,6,心不全+NPPV,tohoku,doctor,CALM3-22B,0,0
25,6,心不全+NPPV,tohoku,doctor,CALM3-22B,0,1
26,6,心不全+NPPV,tohoku,doctor,CALM3-22B,0,0
27,6,心不全+NPPV,tohoku,doctor,CALM3-22B,0,0
28,6,心不全+NPPV,tohoku,doctor,CALM3-22B,0,0
29,6,心不全+NPPV,tohoku,doctor,CALM3-22B,0,0
30,6,心不全+NPPV,tohoku,doctor,CALM3-22B,0,0
1,6,心不全+NPPV,tohoku,doctor,DeepSeek-32B,0,0
2,6,心不全+NPPV,tohoku,doctor,DeepSeek-32B,0,1
3,6,心不全+NPPV,tohoku,doctor,DeepSeek-32B,1,0
4,6,心不全+NPPV,tohoku,doctor,DeepSeek-32B,0,0
5,6,心不全+NPPV,tohoku,doctor,DeepSeek-32B,0,0
6,6,心不全+NPPV,tohoku,doctor,DeepSeek-32B,0,0
7,6,心不全+NPPV,tohoku,doctor,DeepSeek-32B,0,1
8,6,心不全+NPPV,tohoku,doctor,DeepSeek-32B,0,0
9,6,心不全+NPPV,tohoku,doctor,DeepSeek-32B,0,0
10,6,心不全+NPPV,tohoku,doctor,DeepSeek-32B,0,0
11,6,心不全+NPPV,tohoku,doctor,DeepSeek-32B,0,0
12,6,心不全+NPPV,tohoku,doctor,DeepSeek-32B,1,1
13,6,心不全+NPPV,tohoku,doctor,DeepSeek-32B,0,1
14,6,心不全+NPPV,tohoku,doctor,DeepSeek-32B,0,0
15,6,心不全+NPPV,tohoku,doctor,DeepSeek-32B,0,1
16,6,心不全+NPPV,tohoku,doctor,DeepSeek-32B,0,0
17,6,心不全+NPPV,tohoku,doctor,DeepSeek-32B,0,1
18,6,心不全+NPPV,tohoku,doctor,DeepSeek-32B,0,1
19,6,心不全+NPPV,tohoku,doctor,DeepSeek-32B,0,1
20,6,心不全+NPPV,tohoku,doctor,DeepSeek-32B,0,0
21,6,心不全+NPPV,tohoku,doctor,DeepSeek-32B,0,0
22,6,心不全+NPPV,tohoku,doctor,DeepSeek-32B,0,0
23,6,心不全+NPPV,tohoku,doctor,DeepSeek-32B,0,0
24,6,心不全+NPPV,tohoku,doctor,DeepSeek-32B,0,0
25,6,心不全+NPPV,tohoku,doctor,DeepSeek-32B,0,1
26,6,心不全+NPPV,tohoku,doctor,DeepSeek-32B,0,1
27,6,心不全+NPPV,tohoku,doctor,DeepSeek-32B,0,0
28,6,心不全+NPPV,tohoku,doctor,DeepSeek-32B,0,0
29,6,心不全+NPPV,tohoku,doctor,DeepSeek-32B,0,1
30,6,心不全+NPPV,tohoku,doctor,DeepSeek-32B,0,1
1,6,心不全+NPPV,tohoku,doctor,DeepSeek-70B,0,0
2,6,心不全+NPPV,tohoku,doctor,DeepSeek-70B,0,0
3,6,心不全+NPPV,tohoku,doctor,DeepSeek-70B,1,0
4,6,心不全+NPPV,tohoku,doctor,DeepSeek-70B,0,0
5,6,心不全+NPPV,tohoku,doctor,DeepSeek-70B,0,0
6,6,心不全+NPPV,tohoku,doctor,DeepSeek-70B,0,1
7,6,心不全+NPPV,tohoku,doctor,DeepSeek-70B,0,1
8,6,心不全+NPPV,tohoku,doctor,DeepSeek-70B,0,1
9,6,心不全+NPPV,tohoku,doctor,DeepSeek-70B,0,1
10,6,心不全+NPPV,tohoku,doctor,DeepSeek-70B,0,0
11,6,心不全+NPPV,tohoku,doctor,DeepSeek-70B,0,0
12,6,心不全+NPPV,tohoku,doctor,DeepSeek-70B,1,1
13,6,心不全+NPPV,tohoku,doctor,DeepSeek-70B,0,0
14,6,心不全+NPPV,tohoku,doctor,DeepSeek-70B,0,0
15,6,心不全+NPPV,tohoku,doctor,DeepSeek-70B,0,0
16,6,心不全+NPPV,tohoku,doctor,DeepSeek-70B,0,0
17,6,心不全+NPPV,tohoku,doctor,DeepSeek-70B,0,1
18,6,心不全+NPPV,tohoku,doctor,DeepSeek-70B,0,0
19,6,心不全+NPPV,tohoku,doctor,DeepSeek-70B,0,0
20,6,心不全+NPPV,tohoku,doctor,DeepSeek-70B,0,0
21,6,心不全+NPPV,tohoku,doctor,DeepSeek-70B,0,0
22,6,心不全+NPPV,tohoku,doctor,DeepSeek-70B,0,1
23,6,心不全+NPPV,tohoku,doctor,DeepSeek-70B,0,0
24,6,心不全+NPPV,tohoku,doctor,DeepSeek-70B,0,0
25,6,心不全+NPPV,tohoku,doctor,DeepSeek-70B,0,1
26,6,心不全+NPPV,tohoku,doctor,DeepSeek-70B,0,0
27,6,心不全+NPPV,tohoku,doctor,DeepSeek-70B,0,0
28,6,心不全+NPPV,tohoku,doctor,DeepSeek-70B,0,0
29,6,心不全+NPPV,tohoku,doctor,DeepSeek-70B,0,0
30,6,心不全+NPPV,tohoku,doctor,DeepSeek-70B,0,0
1,6,心不全+NPPV,tohoku,doctor,Llama-3.1-Swallow-70B,0,0
2,6,心不全+NPPV,tohoku,doctor,Llama-3.1-Swallow-70B,0,0
3,6,心不全+NPPV,tohoku,doctor,Llama-3.1-Swallow-70B,1,1
4,6,心不全+NPPV,tohoku,doctor,Llama-3.1-Swallow-70B,0,0
5,6,心不全+NPPV,tohoku,doctor,Llama-3.1-Swallow-70B,0,0
6,6,心不全+NPPV,tohoku,doctor,Llama-3.1-Swallow-70B,0,1
7,6,心不全+NPPV,tohoku,doctor,Llama-3.1-Swallow-70B,0,0
8,6,心不全+NPPV,tohoku,doctor,Llama-3.1-Swallow-70B,0,0
9,6,心不全+NPPV,tohoku,doctor,Llama-3.1-Swallow-70B,0,0
10,6,心不全+NPPV,tohoku,doctor,Llama-3.1-Swallow-70B,0,0
11,6,心不全+NPPV,tohoku,doctor,Llama-3.1-Swallow-70B,0,0
12,6,心不全+NPPV,tohoku,doctor,Llama-3.1-Swallow-70B,1,0
13,6,心不全+NPPV,tohoku,doctor,Llama-3.1-Swallow-70B,0,1
14,6,心不全+NPPV,tohoku,doctor,Llama-3.1-Swallow-70B,0,0
15,6,心不全+NPPV,tohoku,doctor,Llama-3.1-Swallow-70B,0,0
16,6,心不全+NPPV,tohoku,doctor,Llama-3.1-Swallow-70B,0,1
17,6,心不全+NPPV,tohoku,doctor,Llama-3.1-Swallow-70B,0,0
18,6,心不全+NPPV,tohoku,doctor,Llama-3.1-Swallow-70B,0,0
19,6,心不全+NPPV,tohoku,doctor,Llama-3.1-Swallow-70B,0,0
20,6,心不全+NPPV,tohoku,doctor,Llama-3.1-Swallow-70B,0,0
21,6,心不全+NPPV,tohoku,doctor,Llama-3.1-Swallow-70B,0,1
